date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:09:04	40596/40596	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2009%20Jul%202024%2006:23:48%20GMT	https://gramentheme.com/html/xbuild/assets/js/gsap/gsap-scroll-trigger.js	D:/New%20Web/gramentheme.com/html/xbuild/assets/js/gsap/gsap-scroll-trigger.js	(from https://gramentheme.com/html/xbuild/index.html)
23:09:05	13370/13370	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2015%20Mar%202020%2017:47:24%20GMT	https://gramentheme.com/html/xbuild/assets/js/splitting.js	D:/New%20Web/gramentheme.com/html/xbuild/assets/js/splitting.js	(from https://gramentheme.com/html/xbuild/index.html)
23:09:05	2942/2942	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2022%20Dec%202023%2017:21:12%20GMT	https://gramentheme.com/html/xbuild/assets/js/jquery.nice-select.min.js	D:/New%20Web/gramentheme.com/html/xbuild/assets/js/jquery.nice-select.min.js	(from https://gramentheme.com/html/xbuild/index.html)
23:09:05	17946/17946	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2022%20Dec%202023%2017:21:12%20GMT	https://gramentheme.com/html/xbuild/assets/js/jquery.waypoints.js	D:/New%20Web/gramentheme.com/html/xbuild/assets/js/jquery.waypoints.js	(from https://gramentheme.com/html/xbuild/index.html)
23:09:05	2181/2181	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2022%20Dec%202023%2017:21:12%20GMT	https://gramentheme.com/html/xbuild/assets/js/jquery.counterup.min.js	D:/New%20Web/gramentheme.com/html/xbuild/assets/js/jquery.counterup.min.js	(from https://gramentheme.com/html/xbuild/index.html)
23:09:06	143281/143281	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2030%20Jul%202022%2012:43:52%20GMT	https://gramentheme.com/html/xbuild/assets/js/swiper-bundle.min.js	D:/New%20Web/gramentheme.com/html/xbuild/assets/js/swiper-bundle.min.js	(from https://gramentheme.com/html/xbuild/index.html)
23:09:06	5997/5997	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2025%20Dec%202023%2014:04:28%20GMT	https://gramentheme.com/html/xbuild/assets/js/jquery.meanmenu.min.js	D:/New%20Web/gramentheme.com/html/xbuild/assets/js/jquery.meanmenu.min.js	(from https://gramentheme.com/html/xbuild/index.html)
23:09:06	20216/20216	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2022%20Dec%202023%2017:21:12%20GMT	https://gramentheme.com/html/xbuild/assets/js/jquery.magnific-popup.min.js	D:/New%20Web/gramentheme.com/html/xbuild/assets/js/jquery.magnific-popup.min.js	(from https://gramentheme.com/html/xbuild/index.html)
23:09:06	8155/8155	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2022%20Dec%202023%2017:21:12%20GMT	https://gramentheme.com/html/xbuild/assets/js/wow.min.js	D:/New%20Web/gramentheme.com/html/xbuild/assets/js/wow.min.js	(from https://gramentheme.com/html/xbuild/index.html)
23:09:07	224/224	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20Aug%202024%2013:48:18%20GMT	https://gramentheme.com/html/xbuild/assets/js/splitting-animation.js	D:/New%20Web/gramentheme.com/html/xbuild/assets/js/splitting-animation.js	(from https://gramentheme.com/html/xbuild/index.html)
23:09:07	17919/17919	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2003%20Sep%202024%2003:26:22%20GMT	https://gramentheme.com/html/xbuild/assets/js/main.js	D:/New%20Web/gramentheme.com/html/xbuild/assets/js/main.js	(from https://gramentheme.com/html/xbuild/index.html)
23:09:08	180684/180684	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2007%20Feb%202022%2011:39:06%20GMT	https://gramentheme.com/html/xbuild/assets/webfonts/fa-brands-400.ttf	D:/New%20Web/gramentheme.com/html/xbuild/assets/webfonts/fa-brands-400.ttf	(from https://gramentheme.com/html/xbuild/assets/css/all.min.css)
